SA1_CODE_2021,Tot_Tot,Negative_Nil_income_Tot,HI_1500_1749_Tot,HI_2000_2499_Tot
12501158623,174,0,11,13
12501158624,98,4,5,12
12501158625,89,0,4,6
12501158627,159,3,6,12
12501158628,0,0,0,0
12501158629,155,0,13,27
12501158630,77,6,0,12
12501158632,94,0,4,14
12501158633,192,5,11,16
12501158634,0,0,0,0
12501158635,130,0,9,23
12501158636,0,0,0,0
12501158637,103,9,4,5
12501158638,103,0,10,7
12501158639,171,9,3,19
12501158640,94,0,0,9
12501158642,114,4,11,10
12501158643,0,0,0,0
12501158644,128,3,12,10
12501158645,76,4,7,15
12501158646,104,3,5,15
12501158647,110,0,9,10
12501158648,120,0,7,17
12501158649,105,0,11,13
12501158650,108,5,7,12
12501158651,88,0,5,8
12501158652,326,13,23,44
12501158653,56,4,8,3
12501158654,145,6,13,18
12501158655,214,8,15,24
12501158656,157,3,3,23
12501158657,154,6,7,21
12501158658,96,3,6,15
12501158659,265,10,26,39
12501158660,142,3,9,17
12501158701,103,0,7,6
12501158702,162,4,3,22
12501158703,159,12,8,15
12501158704,152,8,5,23
12501158705,130,0,7,8
12501158706,120,0,6,15
12501158707,75,0,6,4
12501158708,149,0,11,11
12501158709,97,4,4,16
12501158710,158,5,13,17
12501158711,155,3,13,18
12501158712,10,0,0,5
12501158713,145,4,8,8
12501170901,173,3,13,17
12501170902,170,5,6,23
12501170903,112,5,3,19
12501170904,101,4,7,12
12501170905,85,0,0,11
12501170906,77,0,0,6
12501170907,115,0,4,13
12501170908,219,0,7,37
12501170909,0,0,0,0
12501170910,194,5,18,17
12501170911,161,6,20,32
12501170912,125,3,7,8
12501170913,159,0,10,12
12501170914,295,7,20,42
12501170915,129,4,5,19
12501170916,123,0,10,15
12501170917,97,3,0,5
12501170918,154,9,18,14
12501170919,0,0,0,0
12501170920,5,0,0,0
12501170921,138,0,7,22
12501170922,83,3,4,9
12501171001,189,4,17,37
12501171002,646,30,50,105
12501171003,265,12,24,48
12501171004,185,0,15,27
12501171005,231,8,27,46
12501171006,494,15,35,85
12501171007,158,4,18,30
12501171008,109,0,12,16
12501171009,0,0,0,0
12501171010,328,12,25,55
12501171011,185,7,11,33
12501171012,256,4,23,47
12501171013,277,7,31,52
12501171014,186,0,9,30
12501171015,0,0,0,0
12501171016,135,6,12,22
12501171017,298,13,20,49
12501171018,624,27,57,107
12501171019,238,9,15,44
12501171020,390,17,34,73
12501171021,217,5,18,44
12501171022,969,29,79,182
12501171023,307,16,17,47
12501171024,336,10,26,64
12501171025,134,6,5,21
12501171026,0,0,0,0
12501171027,238,5,28,40
12501171028,243,10,22,40
12501171029,165,8,6,15
12501171030,266,12,14,56
12501171031,166,3,6,32
12501171032,142,5,3,23
12501171033,0,0,0,0
12501171034,539,21,41,99
12501171035,185,0,15,36
12501171036,0,0,0,0
12501171037,215,0,10,32
12502147701,134,0,7,16
12502147702,0,0,0,0
12502147703,73,0,7,8
12502147704,97,0,9,11
12502147705,0,0,0,0
12502147706,271,7,9,42
12502147707,122,0,12,15
12502147708,91,0,9,13
12502147709,106,4,9,6
12502147710,125,5,6,10
12502147711,186,3,8,25
12502147712,96,0,12,14
12502147713,139,7,6,15
12502147714,133,7,6,23
12502147715,202,7,16,34
12502147716,114,5,4,10
12502147717,243,10,8,17
12502147719,146,4,13,12
12502147720,172,0,7,19
12502147721,0,0,0,0
12502147723,0,0,0,0
12502147724,161,5,3,17
12502147725,167,8,3,17
12502147726,148,7,5,15
12502147727,185,9,7,19
12502147728,109,0,5,12
12502147729,196,0,14,21
12502147730,222,3,17,44
12502147731,95,0,4,16
12502147732,130,0,3,10
12502147733,131,5,8,13
12502147734,192,4,9,21
12502147735,106,0,4,7
12502147736,148,4,4,8
12502147737,179,4,12,17
12502147738,124,0,5,17
12502147739,3,0,0,0
12502147740,236,5,13,34
12502147742,179,4,13,27
12502147744,211,13,17,23
12502147745,215,4,10,30
12502147746,127,3,11,20
12502147747,153,7,7,14
12502147748,240,15,3,20
12502147749,124,0,9,15
12502147750,201,3,10,24
12502147751,94,0,0,14
12502147752,130,0,3,7
12502147753,135,0,6,23
12502147754,115,0,0,17
12502147755,79,0,4,14
12502147756,132,0,10,22
12502147757,0,0,0,0
12502147758,88,6,0,0
12502147759,117,0,0,11
12502147760,157,5,17,20
12502147761,104,0,4,18
12502147762,278,5,32,48
12502147763,137,5,15,18
12502147764,258,9,15,38
12502147765,127,3,14,8
12502147801,257,3,23,33
12502147802,142,3,5,15
12502147803,134,8,6,8
12502147804,85,3,5,10
12502147805,227,5,16,31
12502147806,249,13,10,4
12502147807,121,3,6,13
12502147808,147,3,8,13
12502147809,148,4,8,5
12502147810,151,0,9,16
12502147811,126,0,7,19
12502147812,109,4,0,13
12502147813,157,4,0,12
12502147814,91,0,0,7
12502147815,118,3,0,11
12502147816,198,0,14,25
12502147817,156,8,11,19
12502147818,141,7,0,11
12502147819,231,3,10,30
12502147820,109,9,3,8
12502147821,142,4,5,17
12502147822,119,8,5,15
12502147823,176,8,10,28
12502147824,224,5,7,26
12502147825,270,7,11,30
12502147826,164,0,13,15
12502147827,144,0,11,17
12502147828,332,16,8,22
12502147829,248,0,10,34
12502147830,227,6,19,31
12502147831,174,0,4,28
12502147832,114,5,11,13
12502147833,100,0,4,9
12502147834,153,4,8,21
12502147835,100,0,7,5
12502147836,179,4,10,20
12502147837,180,5,8,6
12502147838,213,8,15,22
12502171101,139,0,5,17
12502171102,102,0,0,10
12502171103,171,3,14,13
12502171104,121,0,6,18
12502171105,179,0,10,19
12502171106,141,3,7,17
12502171107,207,0,11,15
12502171108,211,0,11,19
12502171109,129,0,9,12
12502171110,170,4,10,27
12502171111,184,5,3,19
12502171112,161,0,4,25
12502171113,268,13,21,35
12502171114,116,6,7,10
12502171115,139,3,9,7
12502171116,83,0,0,11
12502171117,107,4,0,13
12502171118,209,6,9,18
12502171119,14,0,0,0
12502171120,93,0,3,8
12502171121,163,4,6,18
12502171122,168,7,11,16
12502171123,181,7,17,23
12502171124,229,8,8,43
12502171125,120,0,4,10
12502171201,160,6,10,25
12502171202,184,0,10,31
12502171203,166,7,0,18
12502171204,196,4,10,21
12502171205,188,8,14,30
12502171206,205,8,9,31
12502171207,189,6,13,38
12502171208,187,7,11,19
12502171209,123,4,8,19
12502171210,171,8,6,15
12502171211,148,3,11,12
12502171212,83,0,6,7
12502171213,109,0,0,12
12502171214,212,4,8,35
12502171215,307,11,18,51
12502171216,100,0,4,11
12502171217,123,0,4,20
12502171218,161,5,5,16
12502171219,111,0,3,11
12502171220,181,3,13,18
12502171221,141,3,9,9
12502171222,141,0,4,24
12502171223,100,0,12,11
12502171224,250,7,26,42
12502171225,115,0,6,6
12502171226,114,0,11,12
12502171227,75,0,7,7
12502171228,167,0,10,13
12502171229,223,3,19,39
12502171230,144,5,3,27
12502171231,141,0,13,18
12502171232,152,7,6,15
12502171233,92,0,0,9
12502171234,139,4,11,19
12502171235,191,4,10,28
12502171236,109,3,3,13
12502171237,307,8,26,49
12502171238,148,3,3,14
12502171239,157,0,7,26
12503147901,162,5,17,18
12503147902,186,0,17,22
12503147903,162,0,6,17
12503147904,155,9,13,15
12503147905,98,0,10,10
12503147906,132,4,11,13
12503147907,223,4,15,31
12503147908,156,4,11,20
12503147909,6,0,0,0
12503147910,102,3,7,16
12503147911,176,11,6,23
12503147912,175,0,9,12
12503147913,226,3,16,29
12503147914,109,4,9,3
12503147915,134,4,8,9
12503147916,134,8,0,9
12503147917,0,0,0,0
12503147918,172,0,12,22
12503147919,156,8,11,6
12503147920,194,5,10,18
12503147921,165,4,7,15
12503147922,99,0,6,7
12503147923,223,4,12,21
12503147924,262,5,17,30
12503147925,199,3,17,22
12503147926,179,5,12,15
12503147927,160,9,6,11
12503147928,0,0,0,0
12503147929,53,0,0,8
12503147930,178,0,17,5
12503147931,159,7,14,4
12503147932,87,4,6,9
12503147933,76,0,7,13
12503147934,144,7,4,11
12503147935,165,8,9,24
12503147936,0,0,0,0
12503147937,5,0,0,0
12503147938,0,0,0,0
12503147939,102,0,7,7
12503147940,176,11,12,14
12503147941,155,5,4,11
12503147942,170,7,12,14
12503147943,177,3,13,19
12503148001,219,10,14,14
12503148002,112,5,5,10
12503148003,138,3,6,9
12503148004,204,4,5,13
12503148005,158,0,18,18
12503148006,162,5,10,16
12503148007,117,7,7,19
12503148008,150,5,10,18
12503148009,84,4,3,15
12503148010,125,3,11,14
12503148011,84,0,4,7
12503148012,131,6,15,16
12503148013,162,11,15,18
12503148014,79,0,5,6
12503148015,152,12,6,9
12503148016,302,19,6,16
12503148017,145,18,0,9
12503148018,0,0,0,0
12503148019,105,0,0,18
12503148020,194,7,10,17
12503148021,57,0,7,4
12503148022,109,3,3,9
12503148023,117,6,5,11
12503148024,144,4,14,14
12503148025,171,3,5,5
12503148026,185,4,9,17
12503148027,177,11,9,7
12503148028,167,5,13,7
12503148029,106,3,9,8
12503148030,158,8,7,13
12503148031,177,5,3,7
12503148032,186,10,10,25
12503148104,156,8,15,21
12503148105,121,3,8,23
12503148106,149,0,10,13
12503148107,90,4,0,8
12503148108,153,3,10,21
12503148109,130,3,4,4
12503148110,125,10,13,9
12503148111,128,3,5,7
12503148112,173,4,8,25
12503148113,151,4,7,17
12503148114,144,0,8,20
12503148115,96,6,0,7
12503148116,80,0,4,7
12503148117,94,4,4,16
12503148118,85,6,5,8
12503148119,162,7,6,12
12503148120,113,4,7,6
12503148121,67,0,0,3
12503148122,147,6,13,13
12503148123,144,0,10,13
12503148124,192,4,11,15
12503148126,166,6,9,18
12503148127,123,7,0,15
12503148128,145,6,7,17
12503148130,143,5,8,17
12503148131,241,14,16,21
12503148132,121,4,5,15
12503148133,0,0,0,0
12503148134,7,0,0,0
12503148136,176,0,6,27
12503148137,132,5,5,13
12503148138,183,13,7,19
12503148139,157,3,5,21
12503148140,133,0,3,11
12503148141,109,5,8,10
12503148142,113,0,4,9
12503148143,0,0,0,0
12503148144,0,0,0,0
12503148145,131,0,13,10
12503148146,89,0,0,9
12503148147,147,7,5,19
12503148148,100,3,11,17
12503148149,186,4,10,29
12503148150,139,3,11,14
12503148151,84,0,0,16
12503148152,203,8,11,29
12503148153,145,3,9,14
12503148154,315,5,19,60
12503148155,212,0,14,37
12503148156,141,0,8,21
12503148157,264,6,21,42
12503148158,82,0,5,10
12503148159,113,4,0,15
12503148301,115,6,6,9
12503148302,150,3,0,12
12503148303,102,3,3,9
12503148304,135,8,13,9
12503148305,148,6,3,16
12503148306,0,0,0,0
12503148307,116,7,9,16
12503148308,118,5,6,6
12503148309,76,4,0,5
12503148310,162,9,11,3
12503148311,158,6,14,8
12503148312,113,5,14,13
12503148313,132,0,15,11
12503148314,262,13,15,16
12503148316,100,4,4,13
12503148317,148,5,15,19
12503148318,254,7,17,18
12503148319,120,9,8,12
12503148320,129,11,12,9
12503148321,143,4,8,18
12503148322,315,8,28,35
12503148323,129,6,9,12
12503148324,166,8,21,17
12503148325,155,8,10,15
12503148326,82,0,6,7
12503148327,64,4,8,6
12503148328,97,4,3,9
12503148329,204,4,9,19
12503148330,191,11,8,12
12503148331,156,9,6,16
12503148332,182,3,13,22
12503148333,170,6,5,15
12503148334,0,0,0,0
12503148335,150,6,7,3
12503148336,121,0,10,11
12503148337,125,0,14,9
12503148338,131,6,3,8
12503148339,148,0,9,11
12503148340,175,10,6,15
12503148341,105,4,6,8
12503148342,211,5,8,25
12503148343,138,5,8,12
12503148344,234,17,15,28
12503148401,236,6,17,18
12503148402,165,6,8,28
12503148403,276,9,24,28
12503148404,163,10,15,27
12503148405,172,0,10,21
12503148406,289,10,14,38
12503148407,140,3,7,14
12503148408,159,4,14,17
12503148409,184,11,7,9
12503148410,163,4,9,18
12503148411,104,0,5,14
12503148412,131,3,4,16
12503148413,223,6,15,31
12503148414,189,6,12,16
12503148415,177,3,12,15
12503148416,157,3,19,28
12503148417,79,0,9,11
12503148418,0,0,0,0
12503148419,192,4,11,20
12503148420,222,4,13,19
12503148421,164,3,8,18
12503148422,90,0,7,8
12503148423,171,6,8,14
12503148424,137,10,8,20
12503148425,145,8,10,9
12503148426,133,5,10,15
12503148427,193,5,13,24
12503148428,142,10,8,16
12503148429,142,4,5,17
12503148430,182,3,14,17
12503148431,157,10,7,15
12503148432,154,3,9,7
12503148433,141,11,8,16
12503148434,174,13,10,16
12503148435,149,0,14,16
12503148436,122,7,11,17
12503148437,207,9,15,32
12503148438,138,3,3,15
12503148439,147,5,11,15
12503148440,176,10,5,22
12503148441,207,12,17,29
12503148442,278,11,22,28
12503148601,9,0,0,0
12503148701,4,0,0,0
12503171301,142,10,5,13
12503171302,118,4,8,19
12503171303,153,4,14,10
12503171304,134,0,9,15
12503171305,103,6,4,11
12503171306,100,4,3,13
12503171307,124,5,5,11
12503171308,100,0,6,10
12503171309,182,7,11,18
12503171310,202,8,4,16
12503171311,143,0,14,17
12503171312,127,6,4,14
12503171313,143,3,7,16
12503171314,94,3,4,21
12503171315,103,3,11,12
12503171316,200,5,16,19
12503171317,69,0,3,5
12503171318,154,5,8,18
12503171319,128,0,5,13
12503171320,110,4,6,9
12503171321,90,0,4,16
12503171322,151,5,5,13
12503171323,174,4,9,19
12503171324,131,10,12,9
12503171325,137,3,8,14
12503171326,91,4,3,15
12503171327,118,3,4,8
12503171328,179,5,5,27
12503171329,171,5,9,23
12503171330,0,0,0,0
12503171331,169,0,8,16
12503171332,159,5,7,22
12503171333,91,0,4,9
12503171334,136,5,14,13
12503171335,192,9,12,30
12503171336,96,9,6,11
12503171337,108,0,9,7
12503171338,138,0,6,13
12503171339,200,0,9,21
12503171340,124,4,14,19
12503171401,150,4,8,10
12503171402,225,8,9,20
12503171403,178,7,7,13
12503171404,131,8,8,10
12503171405,192,6,8,22
12503171406,152,9,11,11
12503171407,145,6,13,10
12503171408,87,0,8,6
12503171409,140,12,8,14
12503171410,152,7,6,24
12503171411,98,4,6,12
12503171412,120,0,13,17
12503171413,84,4,5,9
12503171414,83,5,5,7
12503171415,212,7,9,7
12503171416,176,0,11,10
12503171417,139,0,9,22
12503171418,133,5,9,19
12503171419,144,3,10,20
12503171420,143,4,3,10
12503171421,156,7,9,14
12503171422,169,3,6,25
12503171423,142,7,14,12
12503171424,175,0,13,16
12503171425,168,3,7,19
12503171426,205,9,10,17
12503171427,98,0,4,11
12503171428,244,3,13,38
12503171429,167,3,10,8
12503171430,146,3,12,9
12503171431,165,9,18,30
12503171432,113,6,5,10
12503171433,231,12,18,29
12503171434,137,0,4,19
12503171435,142,4,14,22
12503171436,164,3,13,25
12503171437,135,7,5,20
12503171438,133,3,7,11
12503171439,193,5,14,26
12503171440,106,0,3,14
12503171441,105,4,9,7
12503171442,115,0,6,14
12503171443,144,9,12,15
12503171444,156,3,10,13
12503171445,340,12,38,49
12503171446,93,0,3,10
12503171447,173,10,17,23
12503171448,179,7,5,20
12503171449,165,4,10,25
12503171501,117,0,10,12
12503171502,208,0,4,22
12503171503,137,0,6,15
12503171504,168,8,9,15
12503171505,167,4,7,19
12503171506,96,6,5,14
12503171507,192,5,12,26
12503171508,160,4,5,16
12503171509,149,4,7,9
12503171510,120,0,3,13
12503171511,178,4,9,29
12503171512,196,4,9,26
12503171513,205,12,8,29
12503171514,107,4,3,12
12503171515,93,0,0,10
12503171516,92,3,5,7
12503171517,123,0,3,5
12503171518,88,0,4,10
12503171519,63,0,0,5
12503171520,116,4,12,17
12503171521,185,4,10,19
12503171522,171,3,12,17
12503171523,244,0,6,19
12503171601,137,5,14,13
12503171602,104,0,4,15
12503171603,137,0,13,17
12503171604,162,4,16,22
12503171605,136,4,8,9
12503171606,173,7,9,28
12503171607,185,0,9,28
12503171608,173,0,10,20
12503171609,109,0,7,16
12503171610,180,6,13,19
12503171611,223,3,9,40
12503171612,143,6,9,18
12503171613,189,4,8,20
12503171614,210,3,13,32
12504148901,194,0,11,41
12504148902,203,5,8,30
12504148903,160,3,9,15
12504148904,235,0,22,52
12504148905,146,3,9,26
12504148906,129,0,8,19
12504148907,196,7,4,9
12504148908,103,0,5,14
12504148909,116,4,13,18
12504148910,181,8,14,20
12504148911,192,0,16,32
12504148912,145,0,16,24
12504148913,242,6,15,38
12504148914,0,0,0,0
12504148915,193,7,8,17
12504148916,159,9,0,15
12504148917,133,7,4,5
12504148918,91,6,0,10
12504148919,229,8,19,36
12504148920,274,6,25,30
12504148921,162,0,11,28
12504148923,165,8,18,16
12504148924,107,0,4,8
12504148925,130,0,3,13
12504148926,196,6,14,26
12504148927,8,0,0,0
12504148928,201,0,18,18
12504148929,159,8,14,21
12504148930,109,3,9,18
12504148931,149,3,9,19
12504148932,148,0,12,17
12504148933,93,3,6,9
12504148934,159,5,6,20
12504148935,110,0,3,16
12504148938,129,6,9,18
12504148939,129,3,12,24
12504148940,136,4,5,21
12504148941,266,3,15,44
12504148942,187,0,17,27
12504148943,105,0,6,8
12504148944,178,3,13,28
12504148945,149,4,7,19
12504148947,134,0,9,16
12504148948,175,0,18,27
12504148949,63,0,3,4
12504148950,177,0,9,19
12504148951,110,3,11,14
12504148952,206,11,15,27
12504148953,259,6,13,47
12504148954,315,0,18,51
12504148955,205,0,17,41
12504148956,164,0,10,20
12504148957,104,0,9,22
12504148958,0,0,0,0
12504148959,184,3,15,40
12504148960,239,5,23,37
12504148961,122,3,3,26
12504149001,172,0,9,22
12504149002,159,0,10,12
12504149003,97,0,5,4
12504149004,124,4,7,13
12504149005,106,3,7,16
12504149006,134,0,9,10
12504149007,165,5,11,14
12504149008,113,4,3,8
12504149009,164,0,3,16
12504149010,162,0,8,27
12504149011,125,4,4,14
12504149012,110,4,4,12
12504149013,153,3,7,15
12504149014,122,0,3,16
12504149015,172,6,5,13
12504149016,171,0,10,16
12504149017,297,4,13,39
12504149018,194,4,12,15
12504149101,106,4,3,8
12504149102,161,6,8,25
12504149103,211,4,11,23
12504149104,223,7,25,55
12504149105,140,3,5,22
12504149110,0,0,0,0
12504149111,178,0,24,28
12504149112,129,3,9,19
12504149113,128,0,10,16
12504149114,268,0,9,34
12504149115,218,0,21,36
12504149117,187,4,21,28
12504149118,177,0,15,24
12504149119,159,4,7,23
12504149120,305,7,8,8
12504149121,141,5,12,13
12504149122,121,3,4,13
12504149123,285,3,13,44
12504149124,126,0,4,13
12504149125,174,8,14,17
12504149126,180,3,4,20
12504149127,0,0,0,0
12504149130,158,0,12,11
12504149133,208,7,14,11
12504149134,109,0,0,13
12504149136,183,0,21,30
12504149137,153,0,12,35
12504149138,241,0,29,39
12504149139,27,0,0,4
12504149140,75,0,3,0
12504149143,122,0,7,17
12504149144,0,0,0,0
12504149145,37,0,4,6
12504149146,0,0,0,0
12504149149,111,5,9,11
12504149151,95,0,4,11
12504149152,156,4,9,21
12504149153,248,7,27,32
12504149154,163,3,7,16
12504149155,187,0,23,35
12504149156,376,0,13,54
12504149157,156,0,16,39
12504149158,62,0,0,7
12504149159,166,0,8,24
12504149160,279,6,17,43
12504149161,224,5,17,46
12504149162,128,0,18,21
12504149163,207,8,12,26
12504149164,209,0,14,38
12504149301,118,4,9,13
12504149302,173,8,3,24
12504149303,155,7,3,10
12504149304,157,7,11,11
12504149305,168,4,11,21
12504149306,169,0,7,18
12504149307,193,4,4,18
12504149308,340,12,11,0
12504149309,163,4,7,15
12504149310,124,0,6,19
12504149311,127,0,3,9
12504149312,219,5,11,26
12504149313,174,4,9,11
12504149314,127,0,3,16
12504149315,214,3,11,33
12504149316,138,6,12,21
12504149317,156,3,6,19
12504149318,127,3,8,26
12504149319,3,0,0,0
12504149320,184,7,7,13
12504149321,130,0,16,17
12504149322,135,0,3,13
12504149323,154,3,7,21
12504149324,214,6,9,25
12504149325,147,0,12,17
12504149326,95,0,6,11
12504149327,72,0,5,9
12504149328,102,3,10,10
12504149329,138,5,14,15
12504149330,117,0,4,9
12504149331,258,8,12,39
12504149332,178,0,9,13
12504149333,126,0,5,21
12504149334,178,3,8,17
12504149335,213,3,4,21
12504149336,198,7,12,16
12504149337,147,0,10,17
12504149338,153,0,8,10
12504149339,168,5,8,21
12504149340,238,6,18,43
12504149341,170,5,13,23
12504149342,198,7,4,27
12504149343,82,3,3,12
12504149344,237,3,13,22
12504149345,280,0,19,34
12504149346,134,6,6,19
12504149347,149,5,9,23
12504149401,145,0,9,16
12504149402,97,0,6,12
12504149403,207,5,10,27
12504149404,164,3,6,13
12504149405,157,0,6,18
12504149406,98,10,0,7
12504149407,139,3,5,10
12504149408,256,9,12,46
12504149409,142,3,4,15
12504149410,138,0,8,15
12504149411,155,3,8,15
12504149412,113,0,8,19
12504149413,129,3,0,21
12504149414,92,0,7,11
12504149415,151,6,8,13
12504149416,122,4,0,13
12504149417,164,0,15,15
12504149418,146,8,7,16
12504149419,100,0,0,16
12504149420,135,0,6,10
12504149421,168,0,12,22
12504149422,116,0,7,17
12504149423,124,3,10,7
12504149424,149,0,3,11
12504149425,197,5,5,16
12504149426,80,0,4,6
12504158801,180,3,15,26
12504158802,170,0,17,20
12504158803,182,0,6,18
12504158804,169,4,10,29
12504158805,153,0,7,16
12504158806,120,3,0,8
12504158807,183,3,4,27
12504158808,7,0,0,0
12504158809,187,0,11,25
12504158810,136,5,5,20
12504158811,166,6,5,12
12504158812,148,3,5,19
12504158813,137,4,12,18
12504158814,209,0,7,30
12504158815,221,0,13,25
12504158816,160,0,11,13
12504158817,246,7,9,35
12504158818,337,6,3,39
12504158819,142,0,6,26
12504158820,89,0,7,5
12504158821,85,3,3,9
12504158822,119,0,8,21
12504158823,276,4,15,42
12504158824,166,4,4,15
12504158825,121,4,12,12
12504158826,133,3,7,22
12504158827,150,0,10,23
12504158901,153,0,7,30
12504158902,282,4,14,48
12504158903,207,4,11,19
12504158904,240,4,4,14
12504158905,71,0,0,3
12504158907,212,3,11,33
12504158908,408,3,16,69
12504158910,146,8,13,12
12504158911,110,3,0,6
12504158912,223,4,12,42
12504158913,86,0,6,22
12504158914,140,0,6,25
12504158915,128,3,7,11
12504158917,143,4,15,24
12504158918,172,5,8,25
12504158919,157,0,6,32
12504158920,198,7,4,33
12504158922,259,7,18,43
12504158923,250,3,13,32
12504158924,239,3,8,37
12504158925,116,9,0,14
12504158926,172,7,11,21
12504158927,120,4,4,13
12504158929,132,0,11,12
12504158931,169,0,3,36
12504158932,161,5,9,21
12504158933,90,0,10,18
12504158934,279,7,14,36
12504158935,99,0,5,16
12504158936,187,0,11,30
12504158937,208,3,16,31
12504158938,219,0,17,39
12504158939,210,4,16,44
12504158940,120,0,9,16
12504158941,190,4,7,26
12504158942,136,4,9,20
12504158943,130,0,0,24
12504158944,148,0,9,23
12504158945,175,7,11,31
12504158946,144,4,9,26
12504158947,161,0,10,24
12504171701,222,3,15,39
12504171702,0,0,0,0
12504171703,176,10,5,15
12504171704,64,0,8,7
12504171705,250,4,14,51
12504171706,177,3,8,38
12504171707,155,3,15,24
12504171708,300,9,14,51
12504171709,226,0,17,37
12504171710,273,5,25,37
12504171711,0,0,0,0
12504171712,239,0,9,56
